"Date","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","ZhviRecordCnt","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2014-03-31,"Cumberland","IN","Indianapolis","Hancock",7027,142600,-0.00557880055788006,-0.0117810117810118,0.0127840909090909,0.00981996104358607,-0.00283060398143786,1571,"2002-04","2002-Q2",174100,-0.180930499712809,"1997-07"
2014-03-31,"Harwood","MD","Baltimore","Anne Arundel",7028,429800,-0.00670210307372313,-0.020510483135825,0.0148760330578512,-0.0197590343929267,0.00438498674041843,1056,"2006-03","2006-Q1",569500,-0.245302897278314,"2004-06"
2014-03-31,"South Fulton","TN","Union City","Obion",7029,60300,-0.00985221674876847,-0.0195121951219512,0.112546125461255,0.0257571625878881,0.0172913693623991,2454,"2014-01","2014-Q1",61500,-0.0195121951219512,"2013-11"
2014-03-31,"Fairview","GA","Chattanooga","Walker",7030,72900,-0.00545702592087312,-0.0027359781121751,0.106221547799697,0.012824702968713,0.00152157271490516,1784,"2005-01","2005-Q1",78800,-0.0748730964467005,"2004-04"
2014-03-31,"Saginaw","MN","Duluth","Saint Louis",7031,152000,-0.000657462195923734,0.0119840213049268,0.0277214334009466,-0.0075873497157648,0.0054912124356814,1874,"2007-02","2007-Q1",165500,-0.081570996978852,"2005-12"
2014-03-31,"Town of Wayland","NY","Corning","Steuben",7032,77500,-0.00128865979381443,-0.0102171136653895,-0.0967365967365967,0.0114819200570364,0.0105193358979268,960,"2013-02","2013-Q1",86400,-0.103009259259259,"2011-03"
2014-03-31,"Glasgow Village","MO","St. Louis","Saint Louis",7033,48300,0.00625,0.0125786163522013,0.05,-0.0613866639806482,-0.0446945414546707,1717,"2007-05","2007-Q2",88700,-0.455467869222097,"1997-09"
2014-03-31,"Casco","MI","Detroit","Saint Clair",7034,184800,0.00216919739696312,0.00544069640914037,0.0706836616454229,0.0304012039250261,-0.0196208249404051,1033,"2005-02","2005-Q1",257700,-0.282887077997672,"1999-06"
2014-03-31,"Aragon","GA","Cedartown","Polk",7035,72400,0.00555555555555556,0.024045261669024,0.0757800891530461,-0.0160482966337784,-0.0186527419635675,1010,"2006-08","2006-Q3",101200,-0.284584980237154,"1999-07"
2014-03-31,"Portola Valley","CA","San Francisco","San Mateo",7036,3119500,0.0027967082422528,0.0243990542493104,0.148310387984981,0.080008066370183,0.0266870215405328,1459,"2014-03","2014-Q1",3119500,0,"2014-03"
2014-03-31,"Rothschild","WI","Wausau","Marathon",7037,107600,0.00466853408029879,0.0122295390404516,0.0426356589147287,-0.00886696927187935,0.0042812642083756,1554,"2007-05","2007-Q2",117500,-0.0842553191489362,"2004-12"
2014-03-31,"Honokaa","HI","Hilo","Hawaii",7038,277400,0.011301494713817,0.0289317507418398,0.126268777913114,-0.0219141497738917,,1226,"2006-06","2006-Q2",393700,-0.295402590805182,"2004-11"
2014-03-31,"Bethel","PA","Reading","Berks",7039,159400,-0.00187852222917971,0.00441083805923125,0.0204865556978233,-0.00832021700960117,0.0178134506749184,969,"2008-08","2008-Q3",173200,-0.0796766743648961,"2006-03"
2014-03-31,"Windber","PA","Somerset","Somerset",7040,62700,-0.00791139240506329,-0.0203125,0.012924071082391,-0.0160982667573103,0.0120903288492709,1296,"2008-08","2008-Q3",73500,-0.146938775510204,"2007-09"
2014-03-31,"Ludlow","KY","Cincinnati","Kenton",7041,81800,-0.00848484848484849,-0.022700119474313,-0.0586881472957422,-0.0156217561964137,0.00672113641627825,1602,"2010-08","2010-Q3",89400,-0.0850111856823266,"2004-09"
2014-03-31,"Cayuga Heights","NY","Ithaca","Tompkins",7042,352600,-0.00339174674957603,-0.00310998020921685,0.0346244131455399,0.0222250902877803,0.0302230597392104,715,"2013-10","2013-Q4",354200,-0.00451722190852626,"2013-08"
2014-03-31,"Woodburn","IN","Fort Wayne","Allen",7043,123900,0.00405186385737439,0.0265120132560066,0.114208633093525,0.0360358666749756,0.0175647587794221,1048,"2014-03","2014-Q1",123900,0,"2014-03"
2014-03-31,"Charleroi","PA","Pittsburgh","Washington",7044,46500,-0.00641025641025641,-0.0148305084745763,-0.0127388535031847,-0.00591507501522659,0.0124209259373544,1504,"2008-06","2008-Q2",50800,-0.0846456692913386,"2008-03"
2014-03-31,"Holt","FL","Destin","Okaloosa",7045,119200,0.000839630562552477,0.00336700336700337,0.0356211989574283,-0.0138361458065782,0.0138321770997518,587,"2005-11","2005-Q4",168700,-0.293420272673385,"2004-10"
2014-03-31,"Del Mar","CA","San Diego","San Diego",7046,2026400,0.00760777683854607,0.0332976390801081,0.0872994580672855,0.0252224607485434,0.0289965890040353,1740,"2014-03","2014-Q1",2026400,0,"2014-03"
2014-03-31,"Linden","MI","Flint","Genesee",7047,131500,0.00076103500761035,0.00689127105666156,0.133620689655172,0.0172874729282468,-0.0174425126275178,1342,"2005-07","2005-Q3",167000,-0.212574850299401,"1999-08"
2014-03-31,"Town of Pittsfield","NH","Concord","Merrimack",7048,157300,-0.00631711939355654,-0.00126984126984127,0.0314754098360656,-0.0368664689039299,-0.0111138637485295,1143,"2007-08","2007-Q3",218000,-0.278440366972477,"2003-02"
2014-03-31,"Hobart","OK",,"Kiowa",7049,65100,0.0171875,0.0551053484602917,0.136125654450262,0.108475956500904,0.0655557803436806,1821,"2014-03","2014-Q1",65100,0,"2014-03"
2014-03-31,"Lisbon","NY","Ogdensburg","Saint Lawrence",7050,91100,0.00997782705099778,0.0259009009009009,0.153164556962025,0.0273562370127314,,783,"2014-03","2014-Q1",91100,0,"2014-03"
2014-03-31,"Columbus","MI","Detroit","Saint Clair",7051,163800,0.00924214417744917,0.0231105559025609,0.13121546961326,0.0327857206763635,-0.0186842686607449,1051,"2006-02","2006-Q1",220700,-0.257816039873131,"1999-07"
2014-03-31,"Henryville","IN","Louisville/Jefferson County","Clark",7052,98000,-0.00910010111223458,-0.0567853705486044,-0.02,-0.0170510465881648,,656,"2007-04","2007-Q2",119400,-0.179229480737018,"2007-02"
2014-03-31,"Marion","MA","Boston","Plymouth",7053,387500,-0.0038560411311054,-0.00128865979381443,0.00911458333333333,0.000879736405622555,-0.00460382760639899,1777,"2005-11","2005-Q4",461800,-0.160892161108705,"2003-09"
2014-03-31,"Richmond","IL","Chicago","McHenry",7054,165500,-0.00180940892641737,0,-0.0394660475914103,-0.0535271651955692,-0.0228320956495333,1176,"2006-02","2006-Q1",248100,-0.332930270052398,"2000-02"
2014-03-31,"Barling","AR","Fort Smith","Sebastian",7055,86700,-0.0147727272727273,-0.040929203539823,-0.0192307692307692,-0.00678028648027496,0.0188940373207522,1178,"2010-01","2010-Q1",95900,-0.0959332638164755,"2008-04"
2014-03-31,"Sheffield","OH","Cleveland","Lorain",7056,153000,-0.00195694716242661,-0.00970873786407767,-0.0254777070063694,-0.0168873445300528,-0.013626420389246,1323,"2006-07","2006-Q3",178400,-0.14237668161435,"2000-06"
2014-03-31,"Throop","PA","Scranton","Lackawanna",7057,100500,-0.00396432111000991,0.00099601593625498,-0.0382775119617225,-0.00891096993685536,0.0302502377736418,1544,"2009-11","2009-Q4",108700,-0.0754369825206992,"2008-12"
2014-03-31,"Vandercook Lake","MI","Jackson","Jackson",7058,69300,-0.015625,-0.0414937759336099,-0.0401662049861496,-0.0130382927380751,-0.0380095752973116,2007,"2006-04","2006-Q2",110000,-0.37,"1999-06"
2014-03-31,"Briar","TX","Dallas-Fort Worth","Tarrant",7059,143600,0.0148409893992933,0.0613451589061345,0.086232980332829,0.00974955048338111,0.0190541419794203,1145,"2014-03","2014-Q1",143600,0,"2014-03"
2014-03-31,"Waverly","NY","Binghamton","Tioga",7060,82100,-0.00243013365735115,-0.0179425837320574,-0.00965018094089264,0.051730565662276,0.0495889843051316,1089,"2013-07","2013-Q3",86400,-0.0497685185185185,"2013-03"
2014-03-31,"Springport","MI","Jackson","Jackson",7061,100000,-0.0118577075098814,-0.00695134061569017,0.199040767386091,0.0258963049102341,-0.00966565542235764,1065,"2005-09","2005-Q3",113100,-0.115826702033599,"2003-06"
2014-03-31,"Lawrence","MI","Kalamazoo","Van Buren",7062,98000,-0.0040650406504065,0.00102145045965271,0.0617551462621885,0.00143472613188522,-0.00659134507576531,1227,"2006-09","2006-Q3",113300,-0.135039717563989,"2003-02"
2014-03-31,"Waimea","HI","Kapaa","Kauai",7063,341400,0.00707964601769911,0.0169794459338695,0.0527289546716004,-0.00519059182102888,0.0139274031056662,1055,"2006-11","2006-Q4",473700,-0.279290690310323,"2004-07"
2014-03-31,"Town of Hurley","NY","Kingston","Ulster",7064,187000,-0.00372935535428876,-0.00319829424307036,0.00537634408602151,-0.0298552381755297,-0.00474034058715445,1385,"2005-12","2005-Q4",252500,-0.259405940594059,"2004-02"
2014-03-31,"Elberfeld","IN","Evansville","Warrick",7065,126400,-0.00157977883096367,-0.0291858678955453,0.0420445177246496,0.0428086902617846,0.0213795166862856,719,"2013-11","2013-Q4",131300,-0.0373191165270373,"2013-08"
2014-03-31,"Town of Hinsdale","NH","Keene","Cheshire",7066,135900,0.00741289844329133,0.0279878971255673,0.11576354679803,-0.00131926580899744,0.00751248600464005,872,"2007-03","2007-Q1",158300,-0.141503474415666,"2004-08"
2014-03-31,"Nederland","CO","Boulder","Boulder",7067,301700,0.00166002656042497,0.00099535500995355,0.0672090555359038,0.015040698362901,0.0124072101449775,1830,"2014-03","2014-Q1",301700,0,"2014-03"
2014-03-31,"Sellersburg","IN","Louisville/Jefferson County","Clark",7068,97500,-0.0161453077699294,-0.051556420233463,-0.0478515625,-0.00405281830673365,,1757,"2007-06","2007-Q2",113000,-0.13716814159292,"2007-03"
2014-03-31,"Winfield","IN","Chicago","Lake",7069,254300,0.0119379228014326,0.0283057015770319,-0.00896336710833983,0.00333632007672513,,2063,"2008-02","2008-Q1",309300,-0.177820885871322,"2006-08"
2014-03-31,"Amberley","OH","Cincinnati","Hamilton",7070,276700,-0.00216372160115399,-0.00753228120516499,-0.0215700141442716,0.00837402056982461,-0.00068408336349346,1485,"2006-05","2006-Q2",302200,-0.0843812045003309,"2003-11"
2014-03-31,"Little Flock","AR","Fayetteville","Benton",7071,157900,0.00509229789942712,0.0141297366730893,0.0491694352159468,0.00632471706093596,0.0110265698128014,552,"2006-12","2006-Q4",176200,-0.103859250851305,"2005-05"
2014-03-31,"Little Cottonwood Creek Valley","UT","Salt Lake City","Salt Lake",7072,443400,0.00203389830508475,-0.0348280365694384,0.0233094853450265,,,928,"2009-03","2009-Q1",590000,-0.248474576271186,"2009-01"
2014-03-31,"Town of Oxford","NY",,"Chenango",7073,74800,-0.00795755968169761,-0.0260416666666667,-0.0889159561510353,0.00822028429968236,0.029553641432047,863,"2011-09","2011-Q3",86200,-0.132250580046404,"2010-09"
2014-03-31,"Providence","KY","Evansville","Webster",7074,54600,0,0.0148698884758364,0.128099173553719,,,1037,"2014-01","2014-Q1",54700,-0.00182815356489945,"2014-01"
2014-03-31,"Milan","IL","Davenport","Rock Island",7075,85300,-0.0104408352668213,-0.0195402298850575,-0.0501113585746102,-0.0115467808502459,0.00834218669640086,1714,"2009-01","2009-Q1",91900,-0.0718171926006529,"2007-02"
2014-03-31,"Linwood","MI","Bay City","Bay",7076,94000,0.0032017075773746,0.00213219616204691,-0.0802348336594912,,,2131,"2005-08","2005-Q3",116100,-0.190353143841516,"2001-04"
2014-03-31,"Lathrup Village","MI","Detroit","Oakland",7077,150600,0.0141414141414141,0.0465601111883252,0.238486842105263,0.0341875700047338,-0.0370594145144491,1677,"2005-05","2005-Q2",226700,-0.335685928539921,"1997-03"
2014-03-31,"Kensington Park","FL","Sarasota","Sarasota",7078,116300,0.000860585197934596,0.0174978127734033,0.29654403567447,0.0196836389771067,-0.0147995656800278,1674,"2006-08","2006-Q3",227400,-0.488566402814424,"2003-01"
2014-03-31,"Bloomfield","WI","Whitewater","Walworth",7079,146900,0.00273037542662116,-0.00676132521974307,0.0462962962962963,-0.006933077767181,0.00878281113095869,1123,"2007-03","2007-Q1",169400,-0.132821723730815,"2005-05"
2014-03-31,"Franklin Township","PA","Pittsburgh","Beaver",7080,131900,0.00687022900763359,0.0208978328173375,0.0909842845326716,0.016394354497467,0.0275616167420318,1108,"2014-03","2014-Q1",131900,0,"2014-03"
2014-03-31,"Newport","NC","Morehead City","Carteret",7081,126500,-0.00236593059936909,-0.0101721439749609,-0.0291634689178818,-0.0221622101799325,0.0153740736512618,1326,"2007-04","2007-Q2",167100,-0.242968282465589,"2005-07"
2014-03-31,"Sebring","OH","Youngstown","Mahoning",7082,61700,0.00162337662337662,0.0148026315789474,0.115732368896926,0.0177646049708071,0.00196598660994507,1461,"2006-12","2006-Q4",68100,-0.0939794419970631,"2005-04"
2014-03-31,"Middletown","VA","Winchester","Frederick",7083,203600,-0.000490918016691213,0.000491400491400491,0.068205666316894,-0.0175972903373671,-0.00160653814130629,1273,"2006-02","2006-Q1",301100,-0.323812686815012,"2004-02"
2014-03-31,"Saint Henry","OH","Celina","Mercer",7084,248500,-0.00440705128205128,-0.0138888888888889,0.0184426229508197,0.133510803137816,0.0704455355010931,934,"2013-09","2013-Q3",257300,-0.034201321414691,"2013-06"
2014-03-31,"Lincoln Village","CA","Stockton","San Joaquin",7085,164600,0.00243605359317905,0.00734394124847001,0.164073550212164,0.00418321696133361,-0.0302996022915605,1577,"2005-12","2005-Q4",348200,-0.527283170591614,"2002-07"
2014-03-31,"Woods Creek","WA","Seattle","Snohomish",7086,329400,0.00243457090687766,-0.00543478260869565,0.115853658536585,-0.0194545373752145,0.0178814257092916,1346,"2007-12","2007-Q4",410200,-0.196977084349098,"2005-09"
2014-03-31,"Penngrove","CA","Santa Rosa","Sonoma",7087,709700,0.00709521782318717,0.0171993693564569,0.154922701383238,0.0150882604985805,0.0100600949898793,1151,"2005-11","2005-Q4",911200,-0.221136962247586,"2004-08"
2014-03-31,"Garrett","IN","Auburn","De Kalb",7088,77300,0.00259403372243839,-0.00129198966408269,-0.0038659793814433,0.00155966445746492,-0.0107236330372231,1444,"2004-10","2004-Q4",93200,-0.170600858369099,"2002-07"
2014-03-31,"Sandia Park","NM","Albuquerque","Bernalillo",7089,309600,0.00519480519480519,-0.00928,-0.0267211568689091,,,1892,"2011-01","2011-Q1",341600,-0.0936768149882904,"2010-10"
2014-03-31,"Forestdale","MA","Cape Cod","Barnstable",7090,289400,-0.00206896551724138,0.00103770321687997,0.0758364312267658,0.00384492296742112,-0.0136089400191752,1490,"2005-10","2005-Q4",360100,-0.196334351569009,"2003-02"
2014-03-31,"Grand Rapids","OH","Toledo","Wood",7091,126700,0.0103668261562998,0.0284090909090909,0.107517482517483,0.000791140230467224,-0.00647227166182673,1270,"2006-10","2006-Q4",145100,-0.126809097174363,"2002-09"
2014-03-31,"Plain City","UT","Ogden","Weber",7092,224500,0.00402504472271914,0.00808262236192187,0.0153776571687019,-0.0108618367605836,0.025986515006335,1743,"2008-11","2008-Q4",246600,-0.0896188158961882,"2007-03"
2014-03-31,"Lake Village","IN","Chicago","Newton",7093,137500,0.000727802037845706,-0.0036231884057971,-0.0424791086350975,0.03423519810441,0.0157563304566239,852,"2013-02","2013-Q1",143900,-0.0444753300903405,"2012-10"
2014-03-31,"Jarrell","TX","Austin","Williamson",7094,154700,0.00389357560025957,0.0091324200913242,0.0299600532623169,,,1175,"2013-10","2013-Q4",157000,-0.0146496815286624,"2013-09"
2014-03-31,"Barnesville","MN","Fargo","Clay",7095,150800,-0.0130890052356021,-0.0419313850063532,-0.0252100840336134,,,1549,"2013-10","2013-Q4",162200,-0.0702836004932182,"2009-02"
2014-03-31,"Elmwood","IL","Peoria","Peoria",7096,104900,0,-0.013170272812794,-0.040256175663312,-0.0110626298354982,0.0150998738126049,950,"2010-06","2010-Q2",112500,-0.0675555555555555,"2007-02"
2014-03-31,"Fort McKinley","OH","Dayton","Montgomery",7097,39400,-0.012531328320802,-0.0366748166259169,0.0914127423822715,-0.0317599422985791,-0.0390831431236993,1594,"2007-03","2007-Q1",65500,-0.398473282442748,
2014-03-31,"Valdese","NC","Hickory","Burke",7098,96100,-0.00414507772020725,-0.0183861082737487,-0.0163766632548618,-0.014726941371513,0.00447882876696704,1362,"2007-11","2007-Q4",109800,-0.124772313296903,"2005-06"
2014-03-31,"Rootstown","OH","Akron","Portage",7099,123900,0,-0.00321802091713596,-0.0282352941176471,-0.015550819917415,-0.0160768577565561,1428,"2003-09","2003-Q3",148900,-0.167897918065816,"2000-03"
2014-03-31,"Town of Whitehall","NY","Glens Falls","Washington",7100,81600,-0.00609013398294762,-0.0048780487804878,0.0355329949238579,0.0101030617219584,0.0266969261780838,1047,"2010-06","2010-Q2",87100,-0.0631458094144661,"2009-11"
2014-03-31,"North Wildwood","NJ","Ocean City","Cape May",7101,285600,0.00634249471458774,0.0189083125222975,0.00705218617771509,-0.0107114307933254,0.00166072711793253,7036,"2006-03","2006-Q1",383400,-0.25508607198748,"2004-05"
2014-03-31,"Pilesgrove","NJ","Philadelphia","Salem",7102,231800,-0.00557700557700558,-0.0186282811176969,-0.00813008130081301,-0.024568391181706,-0.0026779900286823,1182,"2007-01","2007-Q1",320500,-0.276755070202808,"2003-10"
2014-03-31,"Edgewood","OH","Ashtabula","Ashtabula",7103,70700,0.00712250712250712,0.0187319884726225,0.0728376327769348,-0.00583697474228417,-0.0115381980291585,1487,"2007-01","2007-Q1",83100,-0.149217809867629,"2002-05"
2014-03-31,"Moultonborough","NH",,"Carroll",7104,259400,-0.0136882129277567,-0.0403255641879393,-0.0480733944954128,-0.0222572885937184,-0.0215378616296023,5379,"2007-02","2007-Q1",346200,-0.250722125938764,"2003-02"
2014-03-31,"West Sayville","NY","New York","Suffolk",7105,344600,0.00701344243132671,0.0192250813368826,0.03983101991551,-0.0147082106094559,-0.00458341037782029,1043,"2006-03","2006-Q1",422100,-0.183605780620706,"2003-11"
2014-03-31,"Chalfont","PA","Philadelphia","Bucks",7106,293600,0.00102284350494374,0.00376068376068376,0.00479123887748118,-0.0162725332105932,0.00457489018004908,1430,"2006-08","2006-Q3",344500,-0.147750362844702,"2004-07"
2014-03-31,"Gold Bar","WA","Seattle","Snohomish",7107,169200,0.00355871886120996,-0.00118063754427391,0.0832266325224072,-0.043466527068081,0.00324879350273566,1723,"2007-06","2007-Q2",249300,-0.32129963898917,"2004-11"
2014-03-31,"Stillwater","NJ","New York","Sussex",7108,220800,0.000453103760761214,0.0128440366972477,0.130568356374808,-0.0363451690519098,-0.00214830959472079,1456,"2008-07","2008-Q3",298200,-0.259557344064386,"2003-12"
2014-03-31,"Town of Deerfield","WI","Madison","Dane",7109,183900,-0.00108636610537751,-0.00809061488673139,-0.00701943844492441,-0.00816998952092785,0.00694661099958638,1503,"2007-04","2007-Q2",192300,-0.0436817472698908,"2005-12"
2014-03-31,"Strasburg","OH","New Philadelphia","Tuscarawas",7110,130600,0.00927357032457496,0.0243137254901961,0.130735930735931,0.017753019326977,0.0098552961388696,1231,"2014-03","2014-Q1",130600,0,"2014-03"
2014-03-31,"Groveland","CA","Phoenix Lake","Tuolumne",7111,200900,-0.00149105367793241,-0.00297766749379653,-0.00593765462642256,-0.0599714847869373,-0.0212358381555734,3024,"2005-08","2005-Q3",343800,-0.41564863292612,"2003-01"
2014-03-31,"Avoca","MI","Detroit","Saint Clair",7112,119000,0.00506756756756757,0.0136286201022147,0.21057985757884,0.0143817805849116,-0.0193639762987334,1100,"2006-01","2006-Q1",159100,-0.252042740414833,"1999-12"
2014-03-31,"Boyertown","PA","Reading","Berks",7113,155300,0,0.0163612565445026,0,-0.0173466238024123,0.0203208782763054,697,"2007-04","2007-Q2",176500,-0.120113314447592,"2005-12"
2014-03-31,"Belleair","FL","Tampa","Pinellas",7114,280400,0.00357909806728704,0.0163102573396158,0.163002903359602,-0.00574831309588519,-0.00159084190173875,2309,"2006-07","2006-Q3",431100,-0.349570865228485,"2004-03"
2014-03-31,"West Burlington","IA","Burlington","Des Moines",7115,112200,0.0099009900990099,0.03125,0.116417910447761,0.0420880503925249,0.0437765799022445,1350,"2014-03","2014-Q1",112200,0,"2014-03"
2014-03-31,"Halifax Township","PA","Harrisburg","Dauphin",7116,137500,-0.00865176640230714,-0.0282685512367491,-0.0371148459383754,-0.024304142846871,0.0147256201944543,1081,"2008-11","2008-Q4",158400,-0.131944444444444,"2006-02"
2014-03-31,"Lillian","AL","Daphne","Baldwin",7117,143000,0.00775193798449612,0.0332369942196532,0.0243553008595989,-0.0136854168422137,0.00547606611456875,1391,"2006-10","2006-Q4",205300,-0.303458353628836,"2004-07"
2014-03-31,"Baldwin","MD","Baltimore","Baltimore",7118,397300,0.000755667506297229,0.00607748797163839,0.014037774374681,-0.00891818525501997,0.00807445674682539,1673,"2006-08","2006-Q3",494900,-0.197211557890483,"2004-10"
2014-03-31,"Farmington","WI","Milwaukee","Washington",7119,233000,0.003877638948729,0.017911751856706,0.0581289736603088,-0.0128777086058749,0.00690770922268968,1373,"2003-11","2003-Q4",258200,-0.0975987606506584,"2003-01"
2014-03-31,"Progreso","TX","McAllen","Hidalgo",7120,83700,-0.00119331742243437,-0.0445205479452055,-0.07,,,884,"2010-10","2010-Q4",107800,-0.223562152133581,"2009-07"
2014-03-31,"Sandstone Township","MI","Jackson","Jackson",7121,119400,-0.005,-0.0115894039735099,0.117977528089888,0.0109003440997137,-0.0178061515197064,1370,"2005-12","2005-Q4",153800,-0.223667100130039,"2000-03"
2014-03-31,"Fairland","IN","Indianapolis","Shelby",7122,130900,-0.00983358547655068,-0.000763358778625954,0.122641509433962,0.0337169084928219,0.00608087609791208,1703,"2004-11","2004-Q4",134700,-0.0282108389012621,"2004-10"
2014-03-31,"Fort Washington","PA","Philadelphia","Montgomery",7123,468300,0.00558299334335409,0.0178222125624864,0.0933924819052066,-0.00982533295843102,0.0112583478282469,1107,"2006-11","2006-Q4",512700,-0.0866003510825044,"2005-01"
2014-03-31,"Chatham","MA","Cape Cod","Barnstable",7124,594100,-0.000504710632570659,0.00763229308005427,0.0660326574555894,0.00666199096346309,0.00692193144487008,4311,"2006-05","2006-Q2",652900,-0.090059733496707,"2004-11"
2014-03-31,"Wind Lake","WI","Racine","Racine",7125,226200,0.000884955752212389,0.0044404973357016,0.052093023255814,-0.0151162673968072,0.0046247770225416,1877,"2007-09","2007-Q3",278500,-0.187791741472172,"2004-07"
2014-03-31,"Ho Ho Kus","NJ","New York","Bergen",7126,667100,0.00436615477265884,0.0289989202529693,0.078751617076326,-0.000628404350669576,0.0108597746016403,1437,"2006-05","2006-Q2",736800,-0.0945982627578719,"2005-01"
2014-03-31,"Tinicum Township","PA","Philadelphia","Bucks",7127,362700,-0.00110162489672267,-0.00137665198237885,0.00554477405045744,-0.00801954805943295,0.0059526747316847,1460,"2006-03","2006-Q1",420500,-0.137455410225922,"2004-11"
2014-03-31,"Monroeville","IN","Fort Wayne","Allen",7128,117000,0.0025706940874036,0.00775193798449612,0.17,0.0410097205233535,0.0158242733348055,972,"2014-03","2014-Q1",117000,0,"2014-03"
2014-03-31,"New Carlisle","OH","Springfield","Clark",7129,75200,-0.011826544021025,-0.0169934640522876,-0.00660501981505945,-0.0113081491282866,-0.0120589867809385,1673,"2006-01","2006-Q1",88800,-0.153153153153153,"1999-04"
2014-03-31,"Osterville","MA","Cape Cod","Barnstable",7130,475100,0.00253217978476472,0.0145206064488576,0.0633393017009848,0.00793100269634772,-0.000419992211487252,2676,"2005-04","2005-Q2",550800,-0.137436456063907,"2004-03"
2014-03-31,"Los Fresnos","TX","Brownsville","Cameron",7131,83500,0.0385572139303483,0.154910096818811,0.265151515151515,,,1517,"2014-03","2014-Q1",83500,0,"2014-03"
2014-03-31,"Longview","NC","Hickory","Catawba",7132,72200,0.00277777777777778,0.00417246175243394,0.0388489208633093,-0.0200631629404511,0.00210165268219864,2125,"2009-07","2009-Q3",80600,-0.104218362282878,"2004-09"
2014-03-31,"Norway","WI","Racine","Racine",7133,246800,0.00284437220642015,0.0164744645799012,0.0198347107438017,-0.0151679198293379,0.00555499356741751,764,"2007-05","2007-Q2",309400,-0.202327084680026,"2004-07"
2014-03-31,"Florence Township","NJ","Philadelphia","Burlington",7134,266300,0.00414781297134238,0.00490566037735849,0.0309717382888115,-0.0185932081429094,0.00166746280322982,1512,"2006-04","2006-Q2",349500,-0.238054363376252,"2004-05"
2014-03-31,"Star","ID","Boise City","Ada",7135,204300,0.0138957816377171,0.0245737211634905,0.0585492227979275,-0.00615017357766079,0.020915678416136,2508,"2006-10","2006-Q4",256900,-0.20474892954457,"2005-09"
2014-03-31,"Harrod","OH","Lima","Allen",7136,111700,0.00812274368231047,0.0342592592592593,0.119238476953908,-0.0044171338703568,0.00755634378260939,989,"2007-10","2007-Q4",118900,-0.0605550883095038,"2007-01"
2014-03-31,"Banks","OR","Portland","Washington",7137,262100,0.00114591291061879,0.0206386292834891,0.142047930283224,-0.00533143467363961,0.0226530062422756,1047,"2007-07","2007-Q3",298300,-0.121354341267181,"2005-10"
2014-03-31,"Baden","PA","Pittsburgh","Beaver",7138,87100,-0.00457142857142857,-0.0135900339750849,-0.0169300225733634,0.0106659203444774,0.0158849394820912,1246,"2013-07","2013-Q3",90200,-0.0343680709534368,"2012-11"
2014-03-31,"Belleville","MI","Detroit","Wayne",7139,110700,-0.0027027027027027,-0.0238095238095238,0.0705996131528046,-0.00143911371840433,-0.0289488280799676,1322,"2005-11","2005-Q4",167200,-0.337918660287081,"1997-07"
2014-03-31,"Ridgely","MD",,"Caroline",7140,182800,-0.00652173913043478,-0.00489929232444202,0.0345217883418223,-0.0414561345802662,0.00728583567915075,1401,"2006-08","2006-Q3",266100,-0.3130402104472,"2004-09"
2014-03-31,"Bethlehem Township","NJ","New York","Hunterdon",7141,350900,0.00486827033218786,0.0173963467671789,0.0860414732281028,-0.0201525448500173,-0.0122676312978446,1260,"2006-01","2006-Q1",464400,-0.244401378122308,"2003-02"
2014-03-31,"Pascoag","RI","Providence","Providence",7142,173800,-0.005720823798627,-0.0285075461151481,0.0469879518072289,-0.026422830687822,-0.0261363483805046,454,"2006-02","2006-Q1",266800,-0.348575712143928,"2002-09"
2014-03-31,"Morning View","KY","Cincinnati","Kenton",7143,125100,0.00320769847634322,0.0129554655870445,0.0129554655870445,0.000801283079803428,0.0122126369081315,1036,"2012-08","2012-Q3",128500,-0.0264591439688716,"2012-04"
2014-03-31,"Fleetwood","PA","Reading","Berks",7144,153800,-0.00710135571336346,-0.0191326530612245,0.00195439739413681,-0.0195990353182405,0.0129732207667264,987,"2007-11","2007-Q4",172600,-0.108922363847045,"2006-01"
2014-03-31,"Crystal City","MO","St. Louis","Jefferson",7145,122600,0.031986531986532,0.0782761653474054,-0.0952029520295203,0.0118276129826629,0.0160050780120222,1710,"2012-12","2012-Q4",138300,-0.11352133044107,"2012-07"
2014-03-31,"Grantsville","MD",,"Garrett",7146,110100,-0.00361990950226244,-0.0291005291005291,-0.119904076738609,-0.0305860386434303,0.00976934734475154,1115,"2008-09","2008-Q3",135700,-0.188651436993368,"2005-10"
2014-03-31,"Pomona Park","FL","Palatka","Putnam",7147,87700,0.00804597701149425,-0.00454029511918275,-0.0620320855614973,-0.0539082685869987,0.0058874932972468,629,"2006-11","2006-Q4",137700,-0.363108206245461,"2004-08"
2014-03-31,"Boiling Spring Lakes","NC","Wilmington","Brunswick",7148,142100,0.0056617126680821,0.0070871722182849,0.0487084870848708,-0.0282600763096145,0.0119369924474522,1718,"2007-03","2007-Q1",193400,-0.265253360910031,"2005-02"
2014-03-31,"Woodson Terrace","MO","St. Louis","Saint Louis",7149,61700,0,0.00488599348534202,-0.0329153605015674,-0.0539106541118425,-0.0276865111194384,1525,"2007-05","2007-Q2",96900,-0.363261093911249,"1999-06"
